SFGL ID	Vial #	Jar #	Date	Wild/Hatchery	Species	Run	comment	Age	Basin
OtsAC18CORH_0803	3	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0804	4	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0805	5	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0806	6	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0807	7	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0808	8	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0809	9	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0810	10	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0811	11	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0812	12	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0813	13	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0814	14	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0815	15	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0816	16	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0817	17	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0818	18	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0819	19	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0820	20	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0821	21	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0822	22	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0823	23	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0824	24	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0825	25	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0826	26	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0827	27	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0828	28	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0829	29	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0830	30	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0831	31	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0832	32	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0833	33	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0834	34	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0835	35	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0836	36	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0837	37	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0838	38	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0839	39	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0840	40	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0841	41	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0842	42	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0843	43	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0844	44	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0845	45	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0846	46	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0847	47	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0848	48	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0849	49	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0850	50	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0851	51	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0852	52	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0853	53	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0854	54	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0855	55	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0856	56	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0857	57	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0858	58	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0859	59	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0860	60	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0861	61	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0862	62	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0863	63	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0864	64	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0865	65	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0866	66	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0867	67	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0868	68	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0869	69	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0870	70	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0871	71	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0872	72	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0873	73	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0874	74	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0875	75	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0876	76	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0877	77	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0878	78	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0879	79	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0880	80	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0881	81	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0882	82	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0883	83	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0884	84	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0885	85	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0886	86	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0887	87	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0888	88	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0889	89	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0890	90	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0891	91	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0892	92	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0893	93	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0894	94	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0895	95	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0896	96	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0897	97	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0898	98	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0899	99	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2800	100	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2801	101	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2802	102	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2803	103	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2804	104	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2805	105	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2806	106	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2807	107	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2808	108	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2809	109	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2810	110	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2811	111	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2812	112	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2813	113	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2814	114	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2815	115	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2816	116	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2817	117	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2818	118	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2819	119	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2820	120	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2821	121	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2822	122	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2823	123	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2824	124	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2825	125	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2826	126	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2827	127	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2828	128	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2829	129	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2830	130	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2831	131	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2832	132	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2833	133	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2834	134	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2835	135	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2836	136	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2837	137	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2838	138	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2839	139	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2840	140	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2841	141	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2842	142	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2843	143	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2844	144	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2845	145	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2846	146	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2847	147	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2848	148	8	6/13/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0901	1	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0902	2	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0903	3	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0904	4	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0905	5	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0906	6	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0907	7	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0908	8	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0909	9	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0910	10	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0911	11	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0912	12	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0913	13	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0914	14	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0915	15	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0916	16	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0917	17	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0918	18	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0919	19	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0920	20	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0921	21	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0922	22	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0923	23	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0924	24	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0925	25	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0926	26	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0927	27	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0928	28	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0929	29	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0930	30	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0931	31	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0932	32	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0933	33	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0934	34	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0935	35	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0936	36	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0937	37	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0938	38	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0939	39	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0940	40	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0941	41	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0942	42	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0943	43	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0944	44	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0945	45	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0946	46	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0947	47	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0948	48	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0949	49	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0950	50	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0951	51	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0952	52	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0953	53	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0954	54	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0955	55	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0956	56	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0957	57	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0958	58	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0959	59	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0960	60	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0961	61	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0962	62	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0963	63	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0964	64	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0965	65	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0966	66	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0967	67	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0968	68	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0969	69	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0970	70	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0971	71	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0972	72	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0973	73	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0974	74	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0975	75	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0976	76	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0977	77	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0978	78	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0979	79	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0980	80	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0981	81	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0982	82	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0983	83	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0984	84	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0985	85	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0986	86	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0987	87	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0988	88	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0989	89	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0990	90	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0991	91	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0992	92	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0993	93	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0994	94	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0995	95	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0996	96	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0997	97	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0998	98	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_0999	99	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2900	100	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2901	101	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2902	102	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2903	103	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2904	104	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2905	105	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2906	106	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2907	107	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2908	108	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2909	109	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2910	110	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2911	111	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2912	112	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2913	113	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2914	114	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2915	115	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2916	116	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2917	117	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2918	118	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2919	119	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2920	120	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2921	121	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2922	122	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2923	123	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2924	124	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2925	125	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2926	126	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2927	127	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2928	128	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2929	129	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2930	130	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2931	131	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2932	132	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2933	133	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2934	134	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2935	135	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2936	136	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2937	137	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2938	138	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2939	139	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2940	140	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2941	141	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2942	142	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2943	143	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2944	144	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2945	145	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2946	146	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2947	147	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_2948	148	9	6/20/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_1001	1	10	6/27/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_1002	2	10	6/27/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_1003	3	10	6/27/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_1004	4	10	6/27/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_1005	5	10	6/27/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_1006	6	10	6/27/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_1007	7	10	6/27/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_1008	8	10	6/27/2018	Mix	Chinook	Spring		Adult	Rogue
OtsAC18CORH_1009	9	10	6/27/2018	Mix	Chinook	Spring		Adult	Rogue
